tweet_text,cyberbullying_type,word_count,cleaned_text,label
@KioskmanD @SNoseberg @CommieDGurl @TheRalphRetort Remind Ralph I’m on my 100 acre ranch retired. Only 7 years olde… https://t.co/6oigA9ukNY,Revenge Porn,18,remind ralph im on my 100 acre ranch retired only 7 years olde,2
@Nkanyiso_ngqulu @_BigSexy NIGGA WHERE THE REVENGE PORN AT?,Revenge Porn,8,nigga where the revenge porn at,2
"@kelvinkhleung @morton_sammy @feeIlikepabIo @ThisBeATestYo Context, is that her fans are very clearly people who lo… https://t.co/qPEFJCgTu4",Revenge Porn,16,context is that her fans are very clearly people who lo,2
revenge porn is horrible in any situation. Stephen Bear at court for it &amp; done it again…. He’ll get jail for it. https://t.co/Azm6mk7yBx,Revenge Porn,23,revenge porn is horrible in any situation stephen bear at court for it amp done it again hell get jail for it,2
in revenge for scotty t watching porn without headphones azza had really loud phone sex with lawrence,Revenge Porn,17,in revenge for scotty t watching porn without headphones azza had really loud phone sex with lawrence,2
@zara85342275 @stephen__bear @Jessica_Smithxo Hey Zara just going to help you out. The hate is because he’s a narci… https://t.co/meVlIwNFhR,Revenge Porn,19,hey zara just going to help you out the hate is because hes a narci,2
Why there is alot of tweets about revenge nude/porn?,Revenge Porn,9,why there is alot of tweets about revenge nudeporn,2
"@rvanzen @Ashaad__ Revenge porn is definitely illegal. I reported all that I saw, but if he doesn't remove them, I'd go to police. 🤷🏻‍♀️",Revenge Porn,24,revenge porn is definitely illegal i reported all that i saw but if he doesnt remove them id go to police,2
"Remember this guy groomed a 15 year old girl and got her to move in with him, posted revenge porn and has been know… https://t.co/cUnJZNX3aZ",Revenge Porn,25,remember this guy groomed a 15 year old girl and got her to move in with him posted revenge porn and has been know,2
@gemski91 @fatgirlmadness @Shaughna_P Well then. Revenge porn is disgusting. No person should ever have to worry about it.,Revenge Porn,18,well then revenge porn is disgusting no person should ever have to worry about it,2
"Twitter, Inc: Protect Young and Vulnerable Women - Sign the Petition! https://t.co/YYOBXnejo4 via @UKChange

This m… https://t.co/223GoLDZA6",Revenge Porn,17,"twitter inc protect young and vulnerable women  sign the petition  via 

this m",2
Russia was always part of the plan along with China and Pax. Putin achieved what he wanted - humiliation of US as r… https://t.co/p6FswaJM6D,Revenge Porn,24,russia was always part of the plan along with china and pax putin achieved what he wanted  humiliation of us as r,2
@fatgirlmadness @Shaughna_P He leaked a sex video of himself and his partner before his trial starts for a revenge… https://t.co/doWLjgiHls,Revenge Porn,20,he leaked a sex video of himself and his partner before his trial starts for a revenge,2
@oshunsbitch @glamsquadhippie @htxtaylorsmith since when is someone else's sextape her business 💀💀 pretty sure they… https://t.co/dctuJvtOyc,Revenge Porn,16,since when is someone elses sextape her business  pretty sure they,2
@AVNMediaNetwork @AdmireMeVIP also why is someone who is on trial for actual REVENGE PORN allowed to be making and… https://t.co/Mm57jb4zSO,Revenge Porn,20,also why is someone who is on trial for actual revenge porn allowed to be making and,2
@MathekgaBino @Nkanyiso_ngqulu Yeah plus people who have R300 000 sitting in their account don't have time to be po… https://t.co/gUEzXNTHDX,Revenge Porn,20,yeah plus people who have r300 000 sitting in their account dont have time to be po,2
I’m so happy with reading about revenge porn &amp; trolling laws introduced in Australia I’m going to celebrate with wr… https://t.co/9kVIHhNyxn,Revenge Porn,21,im so happy with reading about revenge porn amp trolling laws introduced in australia im going to celebrate with wr,2
Revenge porn in Australia: the law is only as effective as the law enforcement https://t.co/q4ZrQdQgIG,Revenge Porn,15,revenge porn in australia the law is only as effective as the law enforcement,2
I’ve never understood the argument in favor of Gawker here. They published revenge porn. https://t.co/brwhszzZvW,Revenge Porn,15,ive never understood the argument in favor of gawker here they published revenge porn,2
"@TheRealityChris @smoke_nd_pearlz It should also be against the law for them to subscribe, screenshot, and show man… https://t.co/h5HT7a4lb3",Revenge Porn,18,it should also be against the law for them to subscribe screenshot and show man,2
"I’m not gonna argue with people on the topic of revenge porn and borderline cp (both a crime btw), talk to the wall please.",Revenge Porn,24,im not gonna argue with people on the topic of revenge porn and borderline cp both a crime btw talk to the wall please,2
@kelvinkhleung the problem is that he use revenge porn with that hideous mannequin of taylor and explicitly say “he… https://t.co/OWIidVRZ05,Revenge Porn,20,the problem is that he use revenge porn with that hideous mannequin of taylor and explicitly say he,2
"The New Mutiny - Revenge Porn   
#nowplaying
#wodustudios #collegeradio 
#listenlive",Revenge Porn,10,the new mutiny  revenge porn,2
@kelvinkhleung @morton_sammy @feeIlikepabIo @ThisBeATestYo admitted to being the snake- do y'all hear yourself she… https://t.co/hAarTL7xCP,Revenge Porn,15,admitted to being the snake do yall hear yourself she,2
Sharing photo without consent is still consider you did revenge porn. Almost threat from your classmate about you w… https://t.co/yf3nKU7p6r,Revenge Porn,20,sharing photo without consent is still consider you did revenge porn almost threat from your classmate about you w,2
Security Summit 2021 - Women for Security su Sexting e Revenge Porn https://t.co/taU49yMlJD,Revenge Porn,13,security summit 2021  women for security su sexting e revenge porn,2
forever. i talk to them on discord myself &amp; they’ve always been so sweet &amp; welcoming. obv posting revenge porn isn’… https://t.co/OV93LxKEaI,Revenge Porn,22,forever i talk to them on discord myself amp theyve always been so sweet amp welcoming obv posting revenge porn isn,2
@nsfwmcyttimer wait so they still posted CP Audio? I'm very confused here... Nsfw of a minor so...it was CP basical… https://t.co/WlIqfaRmE7,Revenge Porn,21,wait so they still posted cp audio im very confused here nsfw of a minor soit was cp basical,2
revenge porn is ok? you can say “it shouldn’t have happened” but it did and now they’re doing their best to show th… https://t.co/eZFFII3ZWP,Revenge Porn,24,revenge porn is ok you can say it shouldnt have happened but it did and now theyre doing their best to show th,2
@htxtaylorsmith this classifies as revenge porn which is a class a misdemeanor delete this also outing people isn’t cool,Revenge Porn,19,this classifies as revenge porn which is a class a misdemeanor delete this also outing people isnt cool,2
why r they ignoring the revenge porn part? and this is totally dvmb https://t.co/GVZ2vGvOZj,Revenge Porn,14,why r they ignoring the revenge porn part and this is totally dvmb,2
@euphospug @PalmerReport They’re sleazy.  They made Gary Moore’s death of a heart attack all about him having alcoh… https://t.co/YPcrQU9bS5,Revenge Porn,19,theyre sleazy  they made gary moores death of a heart attack all about him having alcoh,2
@dusablelaydee that revenge porn lawsuit gon be nasty,Revenge Porn,8,that revenge porn lawsuit gon be nasty,2
"@JAWBREAXER Oh sorry, afaik there's laws for cyberspace what you describe sounds closd to revenge porn that is defi… https://t.co/MXRKRRXjbA",Revenge Porn,20,oh sorry afaik theres laws for cyberspace what you describe sounds closd to revenge porn that is defi,2
"This guy 
No job
Lives with mommy 
POS
No lady 
Needs to diet 
Posts Ex revenge porn 
Known rapist 
Literal sexua…… https://t.co/MKo8HSO76w",Revenge Porn,22,"this guy 
no job
lives with mommy 
pos
no lady 
needs to diet 
posts ex revenge porn 
known rapist 
literal sexua",2
Revenge porn will land your butt in prison.,Revenge Porn,8,revenge porn will land your butt in prison,2
@AcidRuben Para mí it’s a kinda wrong controversial whether you’re a Swiftie or not. Raspa en revenge porn really.,Revenge Porn,19,para mí its a kinda wrong controversial whether youre a swiftie or not raspa en revenge porn really,2
@kitten_arms This implies YOU don’t hold fathers responsible for parenting which is where many boys pick up bad hab… https://t.co/XjJica5bwQ,Revenge Porn,20,this implies you dont hold fathers responsible for parenting which is where many boys pick up bad hab,2
Revenge porn shorty could get in trouble https://t.co/kZHZy69rKP,Revenge Porn,8,revenge porn shorty could get in trouble,2
Still out there keeping your exes nudes and posting revenge porn — Nope. https://t.co/9v26q8Q5mu,Revenge Porn,14,still out there keeping your exes nudes and posting revenge porn  nope,2
That's what I thought of too. Revenge porn. https://t.co/3y8PtlWmXr,Revenge Porn,9,thats what i thought of too revenge porn,2
@stevieanntas They literall couldn't believe she went to jail for revenge porn and commended her 'IDGAF' energy.,Revenge Porn,17,they literall couldnt believe she went to jail for revenge porn and commended her idgaf energy,2
@slimecicum Sorry for not seeing this earlier but I'm guessing you know what happened now? It was seriously fucked… https://t.co/cyL6JBaONE,Revenge Porn,20,sorry for not seeing this earlier but im guessing you know what happened now it was seriously fucked,2
people who make porn of people without consent as revenge are the weakest link,Revenge Porn,14,people who make porn of people without consent as revenge are the weakest link,2
@moonbm_dmr Last summer I spoke out about a local revenge porn site and the tweet was posted on a super nasty onlin… https://t.co/bHx2PEaft7,Revenge Porn,23,last summer i spoke out about a local revenge porn site and the tweet was posted on a super nasty onlin,2
"@ScubaMySteve Jesus Ana, why don't you be a real journalist and report on the 'sexual harassment' Jimmy put you thr… https://t.co/HsTYkXtWMV",Revenge Porn,21,jesus ana why dont you be a real journalist and report on the sexual harassment jimmy put you thr,2
@LizardKing_XII Revenge porn is so disgusting,Revenge Porn,6,revenge porn is so disgusting,2
"I’ve seen more than one of you posting about revenge porn, or threatening to post it

I’ve seen mfers cape for abus… https://t.co/cSV2u7x0yI",Revenge Porn,23,"ive seen more than one of you posting about revenge porn or threatening to post it

ive seen mfers cape for abus",2
